# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1862548425.1494924811,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1862661017.1496558166,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1862758841.1495801620,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
186288310.1495949919,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1862899111.1494944956,1,00:00:17,"0,00 %","0,00 ₽",0,"0,00 %"
1862927952.1496171376,1,00:01:12,"0,00 %","0,00 ₽",0,"0,00 %"
1863009632.1495635980,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1863110566.1494440172,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1863154217.1495090696,1,00:05:20,"0,00 %","0,00 ₽",0,"0,00 %"
1863295042.1494243443,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1864234575.1494243248,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
186432080.1497451857,1,00:03:48,"0,00 %","0,00 ₽",0,"100,00 %"
1864416945.1494781037,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1864423118.1497351683,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1864950897.1493886760,1,00:19:42,"0,00 %","0,00 ₽",0,"0,00 %"
1865185770.1496059336,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1865375548.1495647376,1,00:01:01,"0,00 %","0,00 ₽",0,"0,00 %"
1865434981.1495451843,1,00:02:04,"0,00 %","0,00 ₽",0,"0,00 %"
186544203.1494598168,1,00:00:05,"0,00 %","0,00 ₽",0,"0,00 %"
186559089.1494519403,1,00:01:25,"0,00 %","0,00 ₽",0,"0,00 %"
1865737986.1483072586,1,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
1865895543.1497807936,1,00:02:38,"0,00 %","0,00 ₽",0,"0,00 %"
1866222683.1495013406,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1866465916.1494591551,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
186647650.1497524437,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1866494522.1495845146,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1866631726.1494235366,1,00:00:45,"0,00 %","0,00 ₽",0,"0,00 %"
1866872531.1496746752,1,00:07:34,"0,00 %","0,00 ₽",0,"0,00 %"
1867630870.1496385317,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1867686090.1495527887,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1867946535.1497534616,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1868052121.1496075513,1,00:03:04,"0,00 %","0,00 ₽",0,"0,00 %"
1868289102.1496649553,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1868716711.1493639588,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1868726022.1491299598,1,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
1868865926.1493991303,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1868994285.1493806030,1,00:08:51,"0,00 %","0,00 ₽",0,"100,00 %"
1869163751.1493806854,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1869371804.1496125568,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
186940233.1494852209,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
186968985.1496652095,1,00:00:08,"0,00 %","0,00 ₽",0,"0,00 %"
