# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
643780080.1494444174,2,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
684605795.1494421349,2,00:03:43,"0,00 %","0,00 ₽",0,"0,00 %"
692219403.1496915058,2,00:00:33,"0,00 %","0,00 ₽",0,"0,00 %"
718701190.1494566186,2,00:00:24,"50,00 %","0,00 ₽",0,"50,00 %"
722053047.1495774731,2,00:00:07,"0,00 %","0,00 ₽",0,"50,00 %"
728946367.1494982357,2,00:01:43,"0,00 %","0,00 ₽",0,"100,00 %"
734277132.1493992834,2,00:02:13,"0,00 %","0,00 ₽",0,"50,00 %"
736899044.1494585118,2,00:08:35,"0,00 %","0,00 ₽",0,"50,00 %"
758816320.1493640040,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
761059354.1493996486,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
774123077.1494576125,2,00:08:17,"0,00 %","0,00 ₽",0,"0,00 %"
786502297.1496757467,2,00:00:29,"0,00 %","0,00 ₽",0,"0,00 %"
789828658.1494855127,2,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
790668967.1494860896,2,00:00:37,"0,00 %","0,00 ₽",0,"0,00 %"
811088006.1495447550,2,00:01:18,"0,00 %","0,00 ₽",0,"0,00 %"
826586887.1493784251,2,00:02:02,"0,00 %","0,00 ₽",0,"0,00 %"
82826657.1495466419,2,00:13:46,"0,00 %","0,00 ₽",0,"50,00 %"
83040796.1493737589,2,00:05:06,"0,00 %","0,00 ₽",0,"50,00 %"
845197544.1495771679,2,00:00:20,"0,00 %","0,00 ₽",0,"0,00 %"
849384151.1495698223,2,00:02:47,"0,00 %","0,00 ₽",0,"0,00 %"
872952052.1494859591,2,00:02:21,"0,00 %","0,00 ₽",0,"0,00 %"
887203046.1492878111,2,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
89476313.1494862868,2,00:01:42,"0,00 %","0,00 ₽",0,"50,00 %"
897215483.1477569068,2,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
932154764.1494593898,2,00:00:23,"0,00 %","0,00 ₽",0,"0,00 %"
933899992.1496997443,2,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1001834500.1494950038,1,00:00:22,"0,00 %","0,00 ₽",0,"0,00 %"
1003167263.1493709039,1,00:00:54,"0,00 %","0,00 ₽",0,"0,00 %"
1006098733.1496999888,1,00:00:57,"0,00 %","0,00 ₽",0,"100,00 %"
1006400330.1495032887,1,00:01:22,"0,00 %","0,00 ₽",0,"0,00 %"
1006707535.1494516122,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1010482735.1494440028,1,00:00:31,"0,00 %","0,00 ₽",0,"0,00 %"
1010612551.1493733288,1,00:03:16,"0,00 %","0,00 ₽",0,"0,00 %"
1012862837.1497436216,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1013111788.1494553239,1,00:01:22,"0,00 %","0,00 ₽",0,"0,00 %"
1014137729.1494414472,1,00:00:08,"0,00 %","0,00 ₽",0,"100,00 %"
1017261255.1493722128,1,00:01:11,"0,00 %","0,00 ₽",0,"0,00 %"
1018609175.1494944756,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
101989526.1495456004,1,00:04:06,"0,00 %","0,00 ₽",0,"100,00 %"
1022300040.1495199023,1,00:02:22,"0,00 %","0,00 ₽",0,"0,00 %"
1022371340.1495384030,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1025692334.1493792289,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1026530616.1496910011,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1027401267.1495202872,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
102979623.1493749023,1,00:01:11,"0,00 %","0,00 ₽",0,"0,00 %"
103105575.1495716956,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1032768037.1490344111,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1032914776.1496487685,1,00:00:49,"0,00 %","0,00 ₽",0,"0,00 %"
1036069413.1494950008,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
103624264.1495638416,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1036462029.1494863506,1,00:01:59,"0,00 %","0,00 ₽",0,"0,00 %"
1037119322.1495384345,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1037695254.1495507735,1,00:03:17,"0,00 %","0,00 ₽",0,"0,00 %"
1037849183.1493758164,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
103846905.1494475410,1,00:01:44,"0,00 %","0,00 ₽",0,"100,00 %"
104017268.1495470488,1,00:00:36,"0,00 %","0,00 ₽",0,"100,00 %"
1040884054.1494946953,1,00:00:22,"0,00 %","0,00 ₽",0,"100,00 %"
1041970684.1496660771,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1042564016.1495163674,1,00:06:46,"0,00 %","0,00 ₽",0,"100,00 %"
1043110488.1495471503,1,00:00:07,"0,00 %","0,00 ₽",0,"0,00 %"
104379150.1494947999,1,00:04:56,"0,00 %","0,00 ₽",0,"0,00 %"
1045745213.1495016500,1,00:04:55,"0,00 %","0,00 ₽",0,"100,00 %"
1046085679.1495120991,1,00:02:18,"0,00 %","0,00 ₽",0,"0,00 %"
