# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1808212869.1496656879,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
181173472.1495105203,1,00:01:53,"0,00 %","0,00 ₽",0,"0,00 %"
1816691023.1497638721,1,00:04:44,"0,00 %","0,00 ₽",0,"0,00 %"
18243193.1495025393,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1826812120.1496603143,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
183020482.1496155332,1,00:00:54,"0,00 %","0,00 ₽",0,"0,00 %"
1835084222.1496511176,1,00:00:50,"0,00 %","0,00 ₽",0,"0,00 %"
1835428027.1493983587,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
183677749.1494281868,1,00:03:06,"0,00 %","0,00 ₽",0,"0,00 %"
1837837788.1494037811,1,00:00:35,"0,00 %","0,00 ₽",0,"0,00 %"
1838337890.1497795690,1,00:00:04,"0,00 %","0,00 ₽",0,"0,00 %"
1847124375.1493216119,1,00:00:11,"0,00 %","0,00 ₽",0,"100,00 %"
1847190114.1494368473,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1852716351.1497020086,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
1857525896.1495872836,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1858439799.1495600555,1,00:10:12,"0,00 %","0,00 ₽",0,"100,00 %"
1862927952.1496171376,1,00:01:12,"0,00 %","0,00 ₽",0,"0,00 %"
1868726022.1491299598,1,00:00:00,"0,00 %","0,00 ₽",0,"0,00 %"
186940233.1494852209,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1870321293.1497513044,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1870418019.1495175400,1,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
187058801.1497001239,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1877814290.1495147727,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1879878532.1497771141,1,00:05:20,"0,00 %","0,00 ₽",0,"0,00 %"
18841880.1495194643,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1885190089.1489701555,1,00:10:06,"0,00 %","0,00 ₽",0,"0,00 %"
1888666997.1495792261,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1895629152.1495894831,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1897292360.1495989535,1,00:03:04,"0,00 %","0,00 ₽",0,"0,00 %"
1913036545.1497559773,1,00:00:41,"0,00 %","0,00 ₽",0,"0,00 %"
1918699361.1497382564,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1926104361.1495629348,1,00:24:15,"0,00 %","0,00 ₽",0,"0,00 %"
192909574.1495455797,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
193221982.1497372754,1,00:02:01,"0,00 %","0,00 ₽",0,"100,00 %"
1933860944.1495485603,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
1934072512.1493642969,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1934154159.1495968806,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1940891422.1496322162,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1941567787.1494707600,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1948812382.1497728348,1,00:00:49,"0,00 %","0,00 ₽",0,"0,00 %"
1949941096.1497791857,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1951390158.1493718939,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1954264956.1493822438,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1958219837.1496237925,1,00:00:35,"0,00 %","0,00 ₽",0,"100,00 %"
1960841594.1490448733,1,00:00:38,"0,00 %","0,00 ₽",0,"0,00 %"
1979472540.1494492547,1,00:01:21,"0,00 %","0,00 ₽",0,"0,00 %"
1984750846.1494349052,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1988776737.1494688503,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1994703956.1496045249,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
2002488935.1494409300,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2005652898.1494497723,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2008452318.1495731177,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2009505749.1494495859,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2010589288.1495011798,1,00:46:40,"0,00 %","0,00 ₽",0,"0,00 %"
2011915797.1496017607,1,00:00:11,"0,00 %","0,00 ₽",0,"100,00 %"
2016505348.1493856417,1,00:14:02,"0,00 %","0,00 ₽",0,"0,00 %"
2020739219.1492621768,1,00:01:06,"0,00 %","0,00 ₽",0,"0,00 %"
2021114328.1495736189,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2024561996.1495442707,1,00:00:52,"0,00 %","0,00 ₽",0,"100,00 %"
2025858739.1497214615,1,00:01:10,"0,00 %","0,00 ₽",0,"0,00 %"
202939125.1495391419,1,00:00:16,"0,00 %","0,00 ₽",0,"0,00 %"
2036976722.1496904586,1,00:06:46,"0,00 %","0,00 ₽",0,"0,00 %"
2039084904.1409467122,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2044438588.1492689135,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2046380274.1493857023,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
2047782218.1495633394,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
2052304132.1497371859,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
20590479.1493778899,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2063931868.1496261222,1,00:00:50,"0,00 %","0,00 ₽",0,"100,00 %"
2066203997.1495263057,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
2070559588.1494766074,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
2078933008.1497356599,1,00:00:18,"0,00 %","0,00 ₽",0,"0,00 %"
2080415014.1496646514,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
