# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
110683104.1494115553,1,00:16:20,"0,00 %","0,00 ₽",0,"0,00 %"
1107108739.1496244257,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1108049714.1496669078,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1108109932.1493833474,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1109408646.1495458175,1,00:08:15,"0,00 %","0,00 ₽",0,"0,00 %"
1110177808.1494654772,1,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1113732939.1496337828,1,00:02:05,"0,00 %","0,00 ₽",0,"0,00 %"
1114307729.1494839618,1,00:05:40,"0,00 %","0,00 ₽",0,"0,00 %"
1117028642.1496802923,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
111722675.1496119730,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1120470404.1494243399,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1120814935.1494944633,1,00:00:14,"0,00 %","0,00 ₽",0,"0,00 %"
1122854503.1494656445,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
112315495.1496854835,1,00:00:11,"0,00 %","0,00 ₽",0,"0,00 %"
1124602379.1496377095,1,00:01:48,"0,00 %","0,00 ₽",0,"0,00 %"
1125067008.1475694042,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1125780867.1494539405,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1126341040.1493238061,1,00:03:27,"0,00 %","0,00 ₽",0,"0,00 %"
1126932843.1494930927,1,00:05:55,"0,00 %","0,00 ₽",0,"0,00 %"
112730847.1496215885,1,00:00:15,"0,00 %","0,00 ₽",0,"0,00 %"
1137378171.1493886210,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
113871576.1496326800,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1142132621.1495365878,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1143225775.1496304287,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1146350300.1495384454,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1146371690.1493723255,1,00:00:00,"100,00 %","0,00 ₽",0,"0,00 %"
1153622607.1495883873,1,00:00:10,"0,00 %","0,00 ₽",0,"0,00 %"
