# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
480347388.1495039427,3,00:00:58,"0,00 %","0,00 ₽",0,"0,00 %"
614802405.1464066433,3,00:00:42,"0,00 %","0,00 ₽",0,"0,00 %"
638775892.1491921516,3,00:14:39,"0,00 %","0,00 ₽",0,"0,00 %"
728135496.1485518060,3,00:11:56,"0,00 %","0,00 ₽",0,"0,00 %"
833562063.1491136757,3,00:01:05,"0,00 %","0,00 ₽",0,"66,67 %"
942703958.1496331715,3,00:05:31,"33,33 %","0,00 ₽",0,"0,00 %"
950426861.1494934360,3,00:04:51,"0,00 %","0,00 ₽",0,"33,33 %"
1012583116.1460518242,2,00:01:38,"50,00 %","0,00 ₽",0,"0,00 %"
1017040158.1494994845,2,00:00:08,"50,00 %","0,00 ₽",0,"0,00 %"
1021558030.1490373873,2,00:00:12,"0,00 %","0,00 ₽",0,"0,00 %"
1025033871.1480186370,2,00:13:19,"0,00 %","0,00 ₽",0,"0,00 %"
1025174083.1496741900,2,00:00:26,"0,00 %","0,00 ₽",0,"0,00 %"
1027102771.1473257774,2,00:00:56,"0,00 %","0,00 ₽",0,"0,00 %"
1049456162.1495030069,2,00:02:29,"0,00 %","0,00 ₽",0,"0,00 %"
1051911230.1487070999,2,00:02:31,"0,00 %","0,00 ₽",0,"0,00 %"
1052614286.1475135728,2,00:00:30,"0,00 %","0,00 ₽",0,"50,00 %"
105634112.1494949935,2,00:01:12,"0,00 %","0,00 ₽",0,"0,00 %"
1058632887.1494141795,2,00:01:00,"0,00 %","0,00 ₽",0,"50,00 %"
1105300093.1495535793,2,00:00:51,"0,00 %","0,00 ₽",0,"0,00 %"
1114307729.1494839618,2,00:03:54,"0,00 %","0,00 ₽",0,"0,00 %"
1126295855.1474972266,2,00:04:03,"0,00 %","0,00 ₽",0,"0,00 %"
1135008729.1495655077,2,00:00:46,"50,00 %","0,00 ₽",0,"0,00 %"
1141272750.1493891089,2,00:01:32,"0,00 %","0,00 ₽",0,"50,00 %"
1143968880.1496296870,2,00:00:13,"0,00 %","0,00 ₽",0,"0,00 %"
1146926047.1493731878,2,00:00:52,"0,00 %","0,00 ₽",0,"0,00 %"
1192385828.1461327816,2,00:05:31,"0,00 %","0,00 ₽",0,"50,00 %"
