# ----------------------------------------
# Основной
# Статистика по пользователям
# 20170501-20170618
# ----------------------------------------

Идентификатор клиента,Сеансы,Сред. длительность сеанса,Показатель отказов,Доход,Транзакции,Коэффициент конверсии цели
1011545129.1493790024,1,00:11:34,"0,00 %","0,00 ₽",0,"100,00 %"
1014137729.1494414472,1,00:00:08,"0,00 %","0,00 ₽",0,"100,00 %"
1018936385.1495792167,1,00:05:51,"0,00 %","0,00 ₽",0,"100,00 %"
101989526.1495456004,1,00:04:06,"0,00 %","0,00 ₽",0,"100,00 %"
1022569178.1496926566,1,00:06:51,"0,00 %","0,00 ₽",0,"100,00 %"
1029250991.1496387769,1,00:26:47,"0,00 %","0,00 ₽",0,"100,00 %"
1029806922.1496240266,1,00:00:13,"0,00 %","0,00 ₽",0,"100,00 %"
1030744935.1495374347,1,00:00:02,"0,00 %","0,00 ₽",0,"100,00 %"
1030939978.1495987713,1,00:02:25,"0,00 %","0,00 ₽",0,"100,00 %"
1031683600.1496722596,1,00:01:08,"0,00 %","0,00 ₽",0,"100,00 %"
1032691179.1497705161,1,00:00:15,"0,00 %","0,00 ₽",0,"100,00 %"
103846905.1494475410,1,00:01:44,"0,00 %","0,00 ₽",0,"100,00 %"
104017268.1495470488,1,00:00:36,"0,00 %","0,00 ₽",0,"100,00 %"
1040884054.1494946953,1,00:00:22,"0,00 %","0,00 ₽",0,"100,00 %"
104162186.1496896150,1,00:00:46,"0,00 %","0,00 ₽",0,"100,00 %"
1042564016.1495163674,1,00:06:46,"0,00 %","0,00 ₽",0,"100,00 %"
10436001.1496684111,1,00:01:37,"0,00 %","0,00 ₽",0,"100,00 %"
1044196779.1494259236,1,00:04:19,"0,00 %","0,00 ₽",0,"100,00 %"
1044750867.1495021222,1,00:15:44,"0,00 %","0,00 ₽",0,"100,00 %"
1045745213.1495016500,1,00:04:55,"0,00 %","0,00 ₽",0,"100,00 %"
1048054812.1495541240,1,00:00:14,"0,00 %","0,00 ₽",0,"100,00 %"
1050698389.1495020739,1,00:05:58,"0,00 %","0,00 ₽",0,"100,00 %"
1050790736.1495962165,1,00:00:41,"0,00 %","0,00 ₽",0,"100,00 %"
1051482880.1496839476,1,00:01:09,"0,00 %","0,00 ₽",0,"100,00 %"
1051543910.1496970913,1,00:00:14,"0,00 %","0,00 ₽",0,"100,00 %"
1054412006.1493635231,1,00:08:48,"0,00 %","0,00 ₽",0,"100,00 %"
1054938491.1497442856,1,00:01:29,"0,00 %","0,00 ₽",0,"100,00 %"
1063532467.1496408546,1,00:02:38,"0,00 %","0,00 ₽",0,"100,00 %"
1065625957.1497757995,1,00:00:25,"0,00 %","0,00 ₽",0,"100,00 %"
