Date,max_price,p_75,p_50,p_25,min_price,tendered_volume,offered_volume,residual_load_n4, residual_load_n4_2,residual_n0,residual_n0_2,rel,feature_x1,feature_x2,Weekday,weekday_group,public_holiday
19.08.2014,27.53,24.79,20.315,18.959,15,2209,3846,46.76985551,21.87419384,34.04845373,11.59297201,,,,3,WD,0
20.08.2014,17.613,15.14,13.45,11.804,8,2216,3941,43.76388426,19.15277565,33.49028993,11.21599519,,,,4,WD,0
21.08.2014,9.333,8.828,8.6195,8.2025,5.809,2209,3905,50.9398423,25.94867534,40.13887339,16.11129157,,,,5,WD,0
22.08.2014,6.25,5.682,5.22,4.8,3.593,2216,3890,48.82162237,23.83550811,39.27587123,15.42594061,,,,6,WD,0
23.08.2014,12.305,11.49,10.769,10.08,7.3,2214,4045,41.70519727,17.39323479,37.01900322,13.70406599,,,,7,7,0
24.08.2014,45.611,38,29.172,23.68,15.987,2213,3759,34.86991175,12.15910745,33.47764746,11.20752879,,,,1,1,0
25.08.2014,36.632,27.222,17.25,13.96,3.21,2210,3693,48.04917942,23.08723642,34.5737776,11.95346097,,,,2,2,0
26.08.2014,15.132,14.61,13.75,12.0865,9.844,2214,4302,52.13250153,27.17797716,40.978256,16.79217465,1.185240921,,0.413081459,3,WD,0
27.08.2014,8,7.7,7.325,6.95,5.98,2210,4346,52.3552034,27.41067323,41.15937786,16.94094385,1.00441995,,0.528680941,4,WD,0
28.08.2014,5.495,5,4.39,4.071,2.96,2222,3864,52.60819518,27.676222,41.97998005,17.62318725,1.019937186,,0.686875,5,WD,0
29.08.2014,7.87,3.8,3.56,3.26,2.3,2212,4081,51.38913131,26.40842816,40.1404009,16.11251784,0.956179609,,1.432211101,6,WD,0
30.08.2014,7.94,7.186,7.09,6.66,4.43,2213,4142,42.56625189,18.118858,38.63637809,14.92769712,1.043690395,,0.645266152,7,7,0
31.08.2014,26.165,25,23.857,20.54,6.89,2215,4127,37.86899198,14.34060554,34.80922891,12.11682417,1.03977524,,0.573655478,1,1,0
01.09.2014,26.265,18.5,17.87,15.661,3.5,2214,4044,49.94612205,24.94615108,36.32766726,13.19699409,1.050728899,,0.716996069,2,2,0
02.09.2014,11.768,11,10.591,10.1,3.9,2210,4710,52.63225095,27.7015384,41.03790157,16.84109365,1.129659696,1,0.448048734,3,WD,0
03.09.2014,6.297,6.153,5.89,4.97,4.32,2215,4307,51.09961753,26.11170911,39.78640091,15.82957697,0.969503785,1,0.535095173,4,WD,0
04.09.2014,3.921,3.247,2.76,2.58,1.76,2210,4605,49.15290282,24.16007855,36.8995442,13.61576362,0.927441119,1,0.622677465,5,WD,0
05.09.2014,2.04,1.928,1.84,1.84,1.27,2211,4397,51.46767343,26.48921408,38.65766486,14.94415052,1.047646135,1,0.52027544,6,WD,0
06.09.2014,4.999,4.4,3.84,3.563,1.8,2215,4674,44.97015093,20.22314475,40.03703591,16.02964244,1.036252306,1,0.629596977,7,7,0
07.09.2014,18.526,16.916,14.98,11.103,8.89,2212,4587,38.69078683,14.96976986,35.80795632,12.82209736,1.028691455,1,0.708045098,1,1,0
08.09.2014,11.468,10.76,10.76,10.21,1.22,2213,4697,51.54696972,26.57090087,37.90489857,14.36781336,1.043416807,1,0.43662669,2,2,0
09.09.2014,5.66,5,4.905,4.764,1.5,2208,4421,51.24449138,26.25997897,39.77001283,15.8165392,1.049205098,1,0.493547262,3,WD,0
10.09.2014,4.296,3.85,3.5,2.5,1.9,2218,3754,51.83264922,26.86623525,39.51672318,15.61571411,0.99363114,1,0.759010601,4,WD,0
11.09.2014,3.09,2.772,2.55,2.4,1.69,2208,4304,53.00787469,28.09834779,41.31606704,17.07017396,1.045533731,1,0.719273743,5,WD,0
12.09.2014,4,2.018,1.91,1.78,1.488,2210,4494,48.56834172,23.58883817,38.81734533,15.06786298,0.939521792,1,1.294498382,6,WD,0
13.09.2014,5.968,3.5775,3.247,2.946,1.9,2209,4326,43.46370013,18.89093229,37.72631503,14.23274846,0.942285416,1,1.193838768,7,7,0
14.09.2014,19.451,12.75,11.783,10.98,7.5,2211,4123,38.07666973,14.49832778,34.36093226,11.80673665,0.959589314,1,1.049929828,1,1,0
15.09.2014,12.769,11.393,9,7.029,1.75,2213,3860,50.97284074,25.98230493,36.15364112,13.07085766,0.953798651,1,1.113446111,2,2,0
16.09.2014,7.816,7.08,5.97,4.937,2.66,2217,4093,52.44233669,27.50198677,39.33316697,15.47098024,1.087944831,1,0.612107448,3,WD,0
17.09.2014,5.021,4.6,3.6,2.75,2.6,2208,3693,51.59957746,26.62516394,38.51019771,14.83035328,0.979076964,1,0.642400205,4,WD,0
18.09.2014,3.729,3.033,2.8,2.405,1.999,2210,3435,51.93065515,26.96792944,39.14295131,15.32170637,1.016430806,1,0.742680741,5,WD,0
19.09.2014,22.324,4.88,2.95,2.24,1.2,2208,3604,54.08543227,29.25233984,41.45257413,17.18315902,1.059004821,1,5.98659158,6,WD,0
20.09.2014,9.9,8.16,5,4.487,2.595,2240,4375,46.48347451,21.60713403,41.4563527,17.18629179,1.098870978,1,1.658847185,7,7,0
21.09.2014,37.99,24.911,18.15,15,4.23,2209,3921,37.20912799,13.84519205,35.09323719,12.31535296,1.021312138,1,1.95311295,1,1,0
22.09.2014,38.89,35.12,17.965,11.915,5.54,2218,3644,41.02322511,16.82904998,28.5409007,8.145830129,0.789433645,1,3.045657452,2,2,0
23.09.2014,19.51,17.736,15.4,14,1.99,2216,4497,51.94820799,26.98616313,37.83109294,14.31191593,1.325504522,1,0.501671381,3,WD,0
24.09.2014,10.475,9.378,9.08,8.72,6.96,2214,4066,51.03437622,26.04507556,40.19337403,16.15507316,1.062442845,1,0.536904152,4,WD,0
25.09.2014,7.824,7.34,6.12,5.15,3.771,2219,3905,51.31662644,26.33396149,39.62222635,15.69920821,0.985790004,1,0.746921241,5,WD,0
26.09.2014,4.925,4.778,4.625,4.445,3.499,2215,4110,50.43468347,25.43657297,37.09083721,13.75730205,0.93611189,1,0.629473415,6,WD,0
27.09.2014,8.84,6.635,5.988,5.476,4.31,2208,4108,44.50691108,19.80865134,38.41503432,14.75714862,0.926638062,1,0.892929293,7,7,0
28.09.2014,22.566,21.118,19.66,17.56,9.79,2217,4357,37.47128587,14.04097264,34.89189173,12.17444108,0.994262557,1,0.593998421,1,1,0
29.09.2014,22.379,19.4,14.3,10.103,0,2198,4177,52.74880132,27.8243604,37.95641298,14.40689286,1.329895415,1,0.575443559,2,2,0
30.09.2014,10.043,8.869,7.662,6.348,2.49,2184,4388,55.0466225,30.30130648,42.142015,17.75949428,1.110273909,1,0.448768935,3,WD,0
01.10.2014,5.55,4.784,4.4,4.16,3.23,2185,4147,55.80996705,31.14752422,40.33997028,16.27313202,0.957238762,1,0.552623718,4,WD,0
02.10.2014,3.681,3.284,2.9675,2.7,0,2185,3915,56.02578485,31.38888568,43.54740173,18.96376198,1.07951001,1,0.663243243,5,WD,0
03.10.2014,15,13.88,12.542,3.33,2.63,2188,4904,44.27597073,19.60361584,38.91485854,15.14366215,1.049177141,1,3.045685279,6,1,1
04.10.2014,7.447,6.8,6.432,6.107,4.243,2186,4675,41.16716517,16.94735488,35.75637465,12.78518328,0.930791168,1,0.842420814,7,7,0
05.10.2014,20.922,18.226,16.725,15.196,11.12,2188,4202,37.03507754,13.71596969,32.17994277,10.35548717,0.922275668,1,0.927147035,1,1,0
06.10.2014,23.905,19.4,12.308,9.75,1.62,2192,4634,49.93279982,24.93284498,36.03145448,12.98265712,0.949285026,1,1.068188927,2,2,0
07.10.2014,15.714,14.49875,12.99,9.684,3.82,2189,4274,45.29436481,20.51579483,33.88388698,11.48117797,0.940397424,1,0.657352018,3,WD,0
08.10.2014,8.144,7.9905,7.812,7.401,3.98,2185,4919,48.15003428,23.18425801,32.29871536,10.43207014,0.953217539,1,0.518263968,4,WD,0
09.10.2014,5.142,4.9,4.463,4.071,2.964,2185,4569,45.16565605,20.39936486,31.97431224,10.22356643,0.98995616,1,0.631385069,5,WD,0
10.10.2014,3.464,3.191,2.89,2.616,1.98,2185,4735,48.46283562,23.48646436,35.74614,12.77786525,1.117964312,1,0.673667834,6,WD,0
11.10.2014,5.244,4.712,3.98,3.9,2.67,2188,4876,45.44426876,20.65181563,40.89612216,16.72492808,1.14374353,1,0.704176178,7,7,0
12.10.2014,14.219,13.933,12.828,11.48925,7.95,2193,4892,36.69691965,13.46663912,32.85323427,10.79335002,1.020922707,1,0.679619539,1,1,0
13.10.2014,15.607,14.553,13,11.075,1.69,2186,4598,47.61391058,22.67084481,33.4831826,11.21123517,0.929276464,1,0.652875967,2,2,0
14.10.2014,8.12,7.602,7.02,6.924,1.99,2188,4672,52.9789383,28.06767903,40.47838043,16.38499282,1.208916754,1,0.520279362,3,WD,0
15.10.2014,4.5,4.2,3.65,3.39,2.45,2184,4241,52.97464512,28.06313026,40.79321006,16.64085987,1.007777723,1,0.554187192,4,WD,0
16.10.2014,2.927,2.813,2.574,2.25,1,2197,4143,53.82107945,28.96708593,42.19863811,17.80725058,1.034452499,1,0.650444444,5,WD,0
17.10.2014,2.305,2.08,1.772,1.58,1,2196,4561,53.6737468,28.80871096,40.91323578,16.73892862,0.969539246,1,0.787495729,6,WD,0
18.10.2014,3.842,3.579,3.36,3.22,0,2185,4972,43.75634458,19.14617691,39.46772475,15.57701297,0.965072546,1,0.732646834,7,7,0
19.10.2014,28.93,26.765,21.983,18.88,2,2186,4673,32.00414749,10.24265457,28.32659154,8.023957883,0.862216222,1,2.034601589,1,1,0
20.10.2014,47.2,43.684,24.245,15.775,1.22,2192,4237,39.27414715,15.42458635,25.48879264,6.4967855,0.761241634,1,3.024283975,2,2,0
21.10.2014,16.589,13.902,12,10,2,2186,4434,49.42833799,24.43160596,37.82829129,14.30979622,1.484114679,1,0.351461864,3,WD,0
22.10.2014,50.024,46.082,39.9,11.14,5.574,2189,4004,36.36207786,13.22200706,25.86850264,6.69179429,0.683840104,1,3.015492194,4,WD,0
23.10.2014,16.4,13.987,10.876,9.899,4.14,2202,4266,50.32573081,25.32679181,37.58359643,14.1252672,1.452870966,1,0.327842636,5,WD,0
24.10.2014,7.667,7.39,7.1,6.8005,4.9,2189,4274,52.02777198,27.06889057,42.46102304,18.02938478,1.12977541,1,0.4675,6,WD,0
25.10.2014,4.804,4.328,3.36,2.093,1.5,2189,3459,41.43807694,17.17114221,37.54180475,14.09387104,0.95120266,1,1.250390422,7,7,0
26.10.2014,13.138,12.03,11.562,11.03,5,2191,4231,36.5081868,13.32847703,35.82253275,12.83253853,1.264625598,1,0.45413066,1,1,0
27.10.2014,18.174,15.579,14.04,11.84,3,2198,4553,49.21799156,24.22410693,36.33322429,13.20103187,1.425458821,1,0.385042373,2,2,0
28.10.2014,9.224,8.26,7.795,6.858,3.41,2190,3971,52.44719591,27.50708358,41.75416033,17.43409905,1.149200522,1,0.507538241,3,WD,0
29.10.2014,5.2,4.6,4.015,3.7,2.95,2185,4140,51.29124603,26.30791919,39.43303379,15.54964153,0.944409694,1,0.563746748,4,WD,0
30.10.2014,3.99,3.235,2.99,2.44,1.02,2204,3914,56.8399973,32.30785293,46.67019141,21.78106766,1.183530328,1,0.767307692,5,WD,0
31.10.2014,1.9,1.808,1.629,1.524,0.96,2185,3970,51.56413104,26.5885961,43.59469251,19.00497215,0.934101429,1,0.476190476,6,WD,0
01.11.2014,3.653,3.469,3.37,3.04,0.636,2185,4367,41.01361708,16.82116786,39.54654719,15.63929395,1.053400268,1,0.760407993,7,7,0
02.11.2014,16.145,14.889,12.982,10.242,2,2185,4401,35.11815693,12.33284946,33.46899788,11.20173819,0.934300154,1,1.228878064,1,1,0
03.11.2014,15.471,14.837,13.941,11.662,0.95,2189,4305,41.47222336,17.1994531,30.733138,9.445257713,0.845868722,1,0.851271047,2,2,0
04.11.2014,17.428,14.154,10.29,7.88,3.9,2198,4223,46.5114401,21.6331406,33.65684275,11.32783064,1.095131996,1,1.126494732,3,WD,0
05.11.2014,7.999,7.07,7,5.753,3.26,2187,4644,56.87889266,32.3520843,46.56590376,21.68383393,1.383549375,1,0.458974065,4,WD,0
06.11.2014,4.36,3.975,3.59,3.25,2.5,2185,4395,57.21901435,32.74015603,47.88418557,22.92895228,1.028310023,1,0.545068134,5,WD,0
07.11.2014,2.2,2,1.942,1.108,1,2184,4499,53.85433568,29.00289471,42.33296875,17.92080243,0.884069933,1,0.504587156,6,WD,0
08.11.2014,5.08,4.2,2.922,2.3,1.644,2184,4688,40.22146108,16.17765932,38.34189211,14.70100691,0.969538299,1,1.390637832,7,7,0
09.11.2014,10.48,9.6,9.264,9,5,2191,4878,36.37472828,13.23120857,36.92214594,13.63244861,1.103174528,1,0.649117374,1,1,0
10.11.2014,9.68,9.039,8.551,8,1.11,2189,4519,54.47926558,29.67990378,43.14327061,18.61341799,1.403802977,1,0.625686769,2,2,0
11.11.2014,6.525,5.99,5.231,4.489,2.077,2186,4267,55.11204314,30.37337299,45.1814106,20.41359863,1.047241202,1,0.674070248,3,WD,0
12.11.2014,4.056,3.44,2.875,2.658,0,2188,4544,53.85741593,29.0062125,43.03005373,18.51585524,0.952384026,1,0.621609195,4,WD,0
13.11.2014,1.88,1.698,1.55,1.409,0.5,2184,4883,59.02539419,34.83997159,49.34786811,24.35212087,1.146823298,1,0.463510848,5,WD,0
14.11.2014,0.95,0.807,0.288,0.148,0,2186,4782,54.15579013,29.32849604,47.84161836,22.88820448,0.969476903,1,0.505319149,6,WD,0
15.11.2014,3.858,3.61,3.34,2.6845,0.45,2195,4527,41.42939813,17.16395029,40.50381201,16.40558787,1.056385321,1,0.759448819,7,7,0
16.11.2014,6.953,6.15,5.744,5.35,4.678,2191,4564,37.16412914,13.81172495,38.02358547,14.45793052,1.029831406,1,0.663454198,1,1,0
17.11.2014,6.6,6.16,5.598,5.037,0.23,2188,4645,53.65761153,28.79139275,42.68685439,18.22167538,0.989420917,1,0.681818182,2,2,0
18.11.2014,4.015,3.782,3.454,2.87,0.4,2191,4661,54.56659184,29.77512945,45.64566579,20.83526806,1.069314346,1,0.608333333,3,WD,0
19.11.2014,2.23,2.125,2.031,1.91,1.11,2184,4423,57.54709167,33.1166776,47.9532583,22.99514982,1.050554471,1,0.555417186,4,WD,0
20.11.2014,1.26,1.156,1.048,0.965,0,2190,4639,59.5836006,35.5020546,51.14001567,26.15301203,1.066455492,1,0.565022422,5,WD,0
21.11.2014,0.712,0.66,0.61,0.547,0,2186,4773,58.69642241,34.45270003,50.78959193,25.79582648,0.993147758,1,0.565079365,6,WD,0
22.11.2014,2.621,2.368,2.172,1.97,1.15,2193,4614,46.26450589,21.40404505,46.50343718,21.62569669,1.148124951,1,0.679367548,7,7,0
23.11.2014,4.778,4.34725,4.15,3.875,1.26,2189,4705,39.99138174,15.99310613,40.56109093,16.45202097,1.066735039,1,0.687185388,1,1,0
24.11.2014,4.471,4.265,4.118,3.83,0.42,2188,4957,49.75463443,24.75523648,38.05319196,14.48045418,0.891449897,1,0.677424242,2,2,0
25.11.2014,2.561,2.19,2.102,2.009,0.35,2191,4526,58.12249389,33.78224296,47.78750229,22.83645375,1.255807984,1,0.572802505,3,WD,0
26.11.2014,1.347,1.27,1.208,1.1,0,2191,4898,54.35339402,29.54291441,47.81355204,22.86135758,1.000545116,1,0.525966419,4,WD,0
27.11.2014,0.711,0.618,0.56,0.515,0,2192,4649,52.61205708,27.6802855,45.12536795,20.36298832,0.943777779,1,0.527839644,5,WD,0
28.11.2014,0.3,0.28,0.092,0.042,0,2185,4762,47.15589214,22.23678164,41.10191477,16.89367398,0.91083833,1,0.421940928,6,WD,0
29.11.2014,6.26,4.539,2.3,1.57,0,2194,4084,40.59904654,16.4828258,40.11249546,16.09012292,0.862570552,1,2.388401374,7,7,0
30.11.2014,14.734,7.59,5,2.898,1.2,2188,3930,39.38987778,15.51562471,42.18022702,17.79171551,1.039918455,1,3.083717036,1,1,0
01.12.2014,8.75,3.896,3.27,2.75,0.1,2220,4087,48.75118786,23.76678317,40.10804642,16.08655388,1.053999529,1,1.957056587,2,2,0
02.12.2014,3.359,2.954,2.513,2.187,0.49,2185,4902,57.12684141,32.6347601,48.1584564,23.19236923,1.200718078,1,0.383885714,3,WD,0
03.12.2014,1.684,1.51,1.365,1.232,0.74,2190,4773,60.45092075,36.5431382,52.77189162,27.84872545,1.095796991,1,0.501339684,4,WD,0
04.12.2014,0.78,0.71,0.657,0.566,0,2195,4606,59.54390561,35.45476695,52.8881826,27.97159858,1.002203654,1,0.463182898,5,WD,0
05.12.2014,0.36,0.295,0.253,0.19,0,2188,4121,60.75859116,36.916064,52.77159096,27.84840812,0.997795507,1,0.461538462,6,WD,0
06.12.2014,3.769,2.958,2.555,2.297,0.22,2309,5025,49.49712761,24.49965641,49.81975852,24.82008339,1.242000976,1,0.602076677,7,7,0
07.12.2014,7.673,6.429,5.714,5.048,2.98,2185,4937,40.8984915,16.72686607,44.09768948,19.44606217,1.045458799,1,0.520768291,1,1,0
08.12.2014,25.976,19.8,10.145,4.216,0.31,2198,4349,48.13781641,23.17249369,37.69950642,14.21252784,0.939948708,1,2.968685714,2,2,0
09.12.2014,11.795,10.128,7.905,7.45,2,2188,4608,59.64109424,35.57060122,51.26643844,26.28247711,1.359870282,1,0.45407299,3,WD,0
10.12.2014,14.7,13,8.0645,4.63,0,2185,4422,40.02935073,16.0234892,36.72230006,13.48527321,0.71630293,1,1.246290801,4,WD,0
11.12.2014,17.925,13.41,13.122,10,0,2186,4459,42.87887011,18.38597502,37.55160418,14.10122976,1.02258312,1,1.219387755,5,WD,0
12.12.2014,15.936,15.41,14.123,12.132,5,2187,4667,41.9837048,17.62631468,35.13414693,12.34408281,0.935623063,1,0.889037657,6,WD,0
13.12.2014,15,11.46,8.631,4.66,1,2192,4197,39.72184164,15.77824703,34.91046678,12.18740691,0.700735367,1,3.9798355,7,7,0
14.12.2014,12.464,10.857,7.31,5.4,3.31,2190,4173,42.30215016,17.89471908,43.71102836,19.10654,0.991231715,1,1.624397237,1,1,0
15.12.2014,17.359,15.821,12.05,8.6,0,2189,4504,46.11312398,21.26420203,38.27941386,14.65313525,1.015382361,1,0.668270711,2,2,0
16.12.2014,9.385,8.601,7.5,6.75,4.31,2184,4734,55.11808287,30.38003059,47.74420102,22.79508731,1.247255279,1,0.540641742,3,WD,0
17.12.2014,12.415,6.35,4.75,4.49,2.29,2186,4722,50.89440882,25.90240849,43.33139836,18.77610083,0.90757406,1,1.322855621,4,WD,0
18.12.2014,16,11.74,8.07,7.12,3.8,2189,4666,51.80003151,26.83243264,43.41955254,18.85257543,1.002034418,1,1.288763592,5,WD,0
19.12.2014,46.809,38.797,25.93,14.9925,6.63,2193,4143,37.22196184,13.85474443,28.75411723,8.267992575,0.662238912,1,2.9255625,6,WD,0
20.12.2014,101.667,84.44,62.76,45.47,4.49,2185,4655,27.53622305,7.5824358,28.6559427,8.211630517,0.820841007,1,6.7778,7,7,0
21.12.2014,114.655,89.75,83.3,50.5,6.46,2189,4745,29.76634131,8.860350747,27.32973478,7.469144031,0.625236601,1,9.198892811,1,1,0
22.12.2014,238.444,205.714,174,89,12,3007,4637,26.87293876,7.221548376,21.82565376,4.763591621,0.570166875,1,13.7360447,2,2,0
23.12.2014,247,202.857,172.13,139,22.39,3003,4369,23.51138626,5.527852839,19.58960501,3.837526244,0.897549518,1,1.035882639,3,WD,0
24.12.2014,249,237.33,227.43,206.375,62.32,3050,5203,19.38683636,3.758494241,20.43961126,4.177777085,1.043390678,1,1.008097166,4,WD,0
25.12.2014,243.47,235.514,224.86,203.5,63.57,3102,5268,18.26263456,3.335238211,20.72291794,4.294393278,0.477271568,1,15.216875,5,1,1
26.12.2014,211.5,199.532,178,127,70.44,3000,5249,37.06843182,13.74068637,35.97342644,12.9408741,1.251070452,1,4.518361853,6,1,1
27.12.2014,170,144.705,137.092,121.1,42,3000,5331,31.83815409,10.13668056,35.78982996,12.80911929,1.248949663,1,1.672125665,7,7,0
28.12.2014,194.178,174.678,167.8315,159.268,46,3003,5169,33.1390901,10.98199293,33.62290723,11.3049989,1.230268332,1,1.693585103,1,1,0
29.12.2014,179,170.56,161.631,141.2,27,3004,4932,36.64812986,13.43085422,35.92632824,12.90701061,1.646059661,1,0.750700374,2,2,0
30.12.2014,97.978,88.88,79.955,74.8,15.566,3013,5211,40.35735963,16.28716476,39.30313175,15.44736165,1.093992447,1,0.547363128,3,WD,0
31.12.2014,55,51.071,46.429,41.24,26.151,2524,5510,37.57343314,14.11762878,39.38142776,15.50896852,1.001992106,1,0.561350507,4,WD,0
01.01.2015,91.584,74.16,52.143,46.786,22.89,2523,5366,30.18969187,9.114174952,35.59872526,12.6726924,1.717843277,1,0.376161334,5,1,1
02.01.2015,111.11,107.334,99.75,74.212,19.89,2525,5291,25.73768188,6.624282684,23.9850337,5.752818414,0.673761027,1,1.21320318,6,WD,0
03.01.2015,88.7,72.02,67.136,62.844,14.32,2524,5099,24.26213001,5.886509524,23.46902214,5.507950002,0.655745561,1,0.521764706,7,7,0
04.01.2015,88,66.75,63.632,61.654,30,2528,5230,24.18978095,5.851455023,26.88730059,7.229269327,0.799672093,1,0.453192432,1,1,0
05.01.2015,55.2,54.23,51.42,44.69,19,2532,5266,39.91505189,15.93211368,34.79492153,12.10686564,0.968507589,1,0.308379888,2,2,0
06.01.2015,25.623,22.708,16.373,13.318,2.3,2530,5772,52.55784034,27.62326581,49.85864622,24.85884603,1.432928831,1,0.464184783,3,WD,0
07.01.2015,10.625,10.1,9.364,8.7,5,2522,5153,50.43694378,25.43885297,42.47724591,18.0431642,0.851953455,1,0.414666511,4,WD,0
08.01.2015,16.25,11.266,8.45,6.221,3.33,2530,4665,45.84750347,21.01993574,40.62408436,16.5031623,0.956372841,1,1.529411765,5,WD,0
09.01.2015,33.416,26,20.55,15,5,2530,4853,36.40958711,13.25658034,32.92627711,10.84139724,0.810511243,1,2.056369231,6,WD,0
10.01.2015,99,80.67,74,52,14,2601,5082,25.14408836,6.322251795,29.24547336,8.552977121,1.246130886,1,1.116121759,7,7,0
11.01.2015,155.951,136.15,111.273,68,15,2527,5252,21.10387961,4.453737346,25.16493711,6.332740598,0.935941376,1,1.772170455,1,1,0
12.01.2015,121.091,94,92,38.973,12.682,2523,4970,36.78971086,13.53482825,26.23687336,6.883735237,0.754043182,1,2.193677536,2,2,0
13.01.2015,63.323,54.4,47.38,39.509,6.16,2534,4951,40.19942211,16.15993538,33.03362711,10.9122052,1.259053495,1,0.522937295,3,WD,0
14.01.2015,35,28.616,26.695,25,15.99,2523,5283,42.69871711,18.23180443,36.95031086,13.65325473,1.118566567,1,0.55272176,4,WD,0
15.01.2015,23.6,19.125,17.229,15.97,9,2522,4902,42.47945086,18.04503745,38.90984336,15.1397591,1.053031557,1,0.674285714,5,WD,0
16.01.2015,17.23,14.99,13.61,12,7.89,2538,4587,46.60909836,21.7240805,34.74977086,12.07546575,0.893084316,1,0.730084746,6,WD,0
17.01.2015,33.8,29,25.505,18,3.54,2524,5490,43.55748836,18.97254792,45.21271461,20.44189562,1.545973083,1,0.341414141,7,7,0
18.01.2015,47.8,42.52,37.227,25.849,5.28,2525,5412,38.01161836,14.4488313,40.39936586,16.32108762,1.605383144,1,0.306506531,1,1,0
19.01.2015,23.594,21.78,16.307,14.4,3.44,2523,4790,58.39577336,34.10066346,47.93259086,22.97533267,1.826917034,1,0.194845199,2,2,0
20.01.2015,11,10.122,9.44,8.75,4.437,2529,5202,61.59554211,37.94010808,53.88970086,29.04099859,1.124280993,1,0.466220225,3,WD,0
21.01.2015,5.417,5,4.655,4.552,3.028,2549,5157,60.56876461,36.68575246,53.74068086,28.88060779,0.997234722,1,0.492454545,4,WD,0
22.01.2015,3,2.794,2.548,2.18,1,2540,5007,58.10570836,33.76273344,51.68182336,26.71010866,0.961689032,1,0.553812073,5,WD,0
23.01.2015,2,1.819,1.52,1.22,0.94,2527,4705,60.63777711,36.76940013,53.53126961,28.65596826,1.035785236,1,0.666666667,6,WD,0
24.01.2015,15.5,14.8,10.48,8.112,1.75,2526,5230,47.78919041,22.8380672,50.85682086,25.86416228,1.124834492,1,0.458579882,7,7,0
25.01.2015,19.389,18.5,16.73,14.62,4.44,2528,5042,40.49469859,16.39820614,42.42810579,18.00144161,1.050217123,1,0.405627615,1,1,0
26.01.2015,12.09,8.158,6.783,5.308,1.06,2536,5167,55.69210042,31.01610049,46.83011012,21.93059214,0.97699935,1,0.512418411,2,2,0
27.01.2015,8.41,5.85,5.335,4.851,3.2,2558,5137,49.75522225,24.75582141,43.28241945,18.73367833,0.924243384,1,0.695616212,3,WD,0
28.01.2015,4.626,4.226,3.978,3.6,2.5,2526,5174,53.57585658,28.70372408,48.49166628,23.51441698,1.120354797,1,0.550059453,4,WD,0
29.01.2015,21,17.64,12.7,5.87,1.43,2528,4629,41.08059716,16.87615463,32.67322436,10.6753959,0.673790506,1,4.539559014,5,WD,0
30.01.2015,10.118,9.391,8.19,7,1.27,2529,5006,55.83929024,31.18026335,48.56907119,23.58954676,1.486509891,1,0.481809524,6,WD,0
31.01.2015,9.241,8.45,7.748,7,3.93,2525,5086,46.73140707,21.83824407,48.96187301,23.97265009,0.962739554,1,0.596193548,7,7,0
01.02.2015,13.464,12.866,11.286,9.955,5.95,2533,4962,42.03120494,17.66622189,44.53715869,19.83558504,1.049708863,1,0.694414359,1,1,0
02.02.2015,18.75,13.75,12.506,10.5,4.5,2528,4447,54.04150119,29.20483851,45.24088244,20.46737444,0.966063977,1,1.550868486,2,2,0
03.02.2015,8.423,7.705,7.5,7,3.5,2523,4736,58.49266245,34.2139156,49.83150268,24.8317866,1.101470617,1,0.449226667,3,WD,0
04.02.2015,3.97,3.765,3.655,3.418,2.19,2530,4851,62.40919416,38.94907516,54.66681815,29.88461006,1.097033306,1,0.471328505,4,WD,0
05.02.2015,2.735,2.39,1.878,1.732,1.2,2529,4343,62.80396914,39.44338539,55.97575133,31.33284737,1.023943833,1,0.688916877,5,WD,0
06.02.2015,2.137,1.9,1.699,1.5,0.2,2528,4056,56.20399581,31.58889145,49.09634432,24.10451026,0.877100229,1,0.781352834,6,WD,0
07.02.2015,8.229,6.9,5.75,5.53,2,2523,4418,47.88290309,22.92772408,51.30229964,26.31925948,1.047801003,1,0.890488042,7,7,0
08.02.2015,39.846,36.065,28,14.6,4,2522,4470,26.72491914,7.142213028,26.86019988,7.214703375,0.603096396,1,2.959447415,1,1,0
09.02.2015,16.787,15.27,12.335,7.89,1.54,2527,4811,40.83091806,16.67163869,33.97627797,11.54387464,0.751008295,1,0.895306667,2,2,0
10.02.2015,7.2,6.967,6.72,6.3,2.661,2527,4826,53.28643769,28.39444442,44.22658899,19.55991173,1.301690227,1,0.428903318,3,WD,0
11.02.2015,3.374,3.17,2.979,2.676,2.004,2534,4732,60.22411964,36.26944587,50.87566881,25.88333677,1.150341231,1,0.468611111,4,WD,0
12.02.2015,2.21,2.012,1.791,1.57,1.12,2613,3828,61.8899904,38.30370911,53.61507415,28.74576176,1.053845097,1,0.655008892,5,WD,0
13.02.2015,2.408,1.607,1.379,1.154,0.64,2636,4490,59.77106246,35.72579907,52.67246254,27.7438831,0.982418907,1,1.08959276,6,WD,0
14.02.2015,7.47,6.88,5.828,5.139,2,2526,4873,46.78392009,21.88735179,46.89465051,21.99108246,0.914084765,1,0.907765221,7,7,0
15.02.2015,17.964,15.94,13.52,11.404,6.9,2529,4840,37.73022269,14.23569704,41.20997871,16.98262345,1.534239466,1,0.450835718,1,1,0
16.02.2015,13.5,11.945,10.398,9.068,1.45,2525,4649,48.69673809,23.71372301,40.64516902,16.52029765,1.196280801,1,0.804193721,2,2,0
